id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
469,Spanish Pizza,"Calle de Doña Urraca, 22, Madrid, Spain, 28011",40.413035,-3.726366,1,4.0,['Italian'],3,Moderado,+34-910416568,https://spanishpizzamadrid.com/,No instagram,http://facebook.com/spanishpizza,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '20:00 - 23:30', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '13:30 - 15:30, 20:30 - 23:30', 'Sunday': '13:30 - 15:30, 20:30 - 23:30'}",https://www.happycow.net/reviews/spanish-pizza-madrid-239860
470,Fantastic V - temporarily closed,"Calle Castello 3,Madrid,Spain",40.422658,-3.681821,30,4.5,"['American', 'Latin']",103,Moderado,+34-689979507,No website,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': '14:00 - 16:30, 20:00 - 00:00', 'Saturday': '14:00 - 16:30, 20:00 - 00:00', 'Sunday': '14:00 - 16:30, 20:00 - 23:00'}",https://www.happycow.net/reviews/fantastic-v-madrid-189819
471,CHIRUSA Experimental,"Calle de Castelló, 5, Madrid, Spain, 28001",40.422658,-3.681821,1,5.0,[],5,No price range,+34-667994450,No website,http://www.instagram.com/chirusaexperimental/,No facebook,"{'Monday': 'Closed', 'Tuesday': '08:30 - 12:30, 17:00 - 20:00', 'Wednesday': '08:30 - 12:30, 17:00 - 20:00', 'Thursday': '08:30 - 12:30, 17:00 - 20:00', 'Friday': '08:30 - 12:30, 17:00 - 20:00', 'Saturday': '08:30 - 12:30, 17:00 - 20:00', 'Sunday': '08:30 - 12:30, 17:00 - 20:00'}",https://www.happycow.net/reviews/chirusa-experimental-madrid-358942
472,La Carnaza Burger,"Castelló 9, Madrid, Spain, 28001",40.423050,-3.681857,1,4.0,"['American', 'Spanish']",2,Moderado,+34-914316408,https://lacarnaza.com/,http://www.instagram.com/lacarnazaburger,http://facebook.com/lacarnaza,"{'Monday': '13:00 - 16:00, 20:00 - 00:30', 'Tuesday': '13:00 - 16:00, 20:00 - 00:30', 'Wednesday': '13:00 - 16:00, 20:00 - 00:30', 'Thursday': '13:00 - 16:00, 20:00 - 00:30', 'Friday': '13:00 - 16:00, 20:00 - 01:00', 'Saturday': '13:00 - 16:00, 20:00 - 01:00', 'Sunday': '13:00 - 16:00, 20:00 - 00:30'}",https://www.happycow.net/reviews/la-carnaza-burger-madrid-344922
473,Aloha Poke,"Calle de Guzmán el Bueno, 73, Madrid, Spain, 28015",40.436663,-3.713347,4,4.0,['Asian'],1,Barato,+34-915985272,http://www.alohapoke.es/,http://www.instagram.com/alohapokespain,http://facebook.com/AlohaPokeSpain,"{'Monday': '11:30 - 23:30', 'Tuesday': '11:30 - 23:30', 'Wednesday': '11:30 - 23:30', 'Thursday': '11:30 - 23:30', 'Friday': '11:30 - 23:30', 'Saturday': '11:30 - 23:30', 'Sunday': '11:30 - 23:30'}",https://www.happycow.net/reviews/aloha-poke-madrid-180293
474,Plantamientos,"Pº de Sta María de la Cabeza, 41 Mercado Santa María de la Cabeza Bancas 1 y 2, Madrid, Spain, 28045",40.402910,-3.697292,28,5.0,"['Mediterranean', 'Spanish']",151,Barato,+34-657541672,No website,http://www.instagram.com/plantamientos_,http://facebook.com/plantamientos,"{'Monday': '10:00 - 18:00', 'Tuesday': '10:00 - 18:00', 'Wednesday': '10:00 - 18:00', 'Thursday': '10:00 - 18:00', 'Friday': '10:00 - 18:00', 'Saturday': '10:00 - 14:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/plantamientos-madrid-275063
475,Monte Pinos Restaurant,"Paseo de Juan Antonio Vallejo-Nájera Botas, 47 (at Calle Toledo), Madrid, Spain, 28005",40.403242,-3.713693,0,0,"['Mediterranean', 'Spanish']",2,Moderado,+34-913652809,http://montepinoseleccion.es/,No instagram,http://facebook.com/Monte.Pinos.Seleccion.Alimentos.Frescos,"{'Monday': '09:30 - 15:00, 18:00 - 21:00', 'Tuesday': '09:30 - 15:00, 18:00 - 21:00', 'Wednesday': '09:30 - 15:00, 18:00 - 21:00', 'Thursday': '09:30 - 15:00, 18:00 - 21:00', 'Friday': '09:30 - 15:00, 18:00 - 21:00', 'Saturday': '09:30 - 15:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/monte-pinos-restaurant-madrid-242947
476,Roots Ayala,"Cl. de Ayala, 44, Madrid, Spain, 28001",40.427640,-3.683589,2,4.0,"['International', 'Mediterranean', 'Fusion']",3,Moderado,+34-915748284,https://www.rootslamarca.com/,http://www.instagram.com/roots.lamarca,http://facebook.com/roots.lamarca,"{'Monday': '09:00 - 22:00', 'Tuesday': '09:00 - 22:00', 'Wednesday': '09:00 - 22:00', 'Thursday': '09:00 - 22:00', 'Friday': '09:00 - 22:00', 'Saturday': '10:00 - 18:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/roots-ayala-madrid-409396
477,Poké Friendly @ Mercado Santa Maria,"41 Paseo de Santa María de la Cabeza (at Mercado de Santa María de la Cabeza), Madrid, Spain, 28045",40.402888,-3.697183,1,4.0,"['International', 'Asian']",0,Moderado,+34-912851287,https://www.pokefriendly.com/en/pokes,http://www.instagram.com/pokefriendly,http://facebook.com/pokefriendly,"{'Monday': '11:30 - 16:30, 19:00 - 21:30', 'Tuesday': '11:30 - 16:30, 19:00 - 21:30', 'Wednesday': '11:30 - 16:30, 19:30 - 21:30', 'Thursday': '11:30 - 16:30, 19:00 - 21:30', 'Friday': '11:30 - 16:30, 19:00 - 21:30', 'Saturday': '11:30 - 17:00, 19:00 - 21:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/poke-friendly-at-mercado-santa-maria-madrid-340811
478,Newen Café & Bar,"C. de Galileo, 88, Madrid, Spain, 28015",40.437587,-3.709903,1,4.0,['Western'],0,No price range,+34-660481210,No website,No instagram,No facebook,"{'Monday': '08:30 - 20:00', 'Tuesday': '08:30 - 22:30', 'Wednesday': '08:30 - 22:30', 'Thursday': '08:30 - 00:30', 'Friday': '08:30 - 00:30', 'Saturday': '09:30 - 00:30', 'Sunday': '09:30 - 20:00'}",https://www.happycow.net/reviews/newen-cafe-bar-madrid-407676
479,La Desayunería,"46 Calle de Ayala, Madrid, Spain, 28001",40.427522,-3.683381,9,2.5,['American'],13,Moderado,+34-911907265,https://ladesayuneria.com/,http://www.instagram.com/la_desayuneria_madrid,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/la-desayuneria-madrid-266669
480,Chök,"49 Calle de Goya, Madrid, Spain, 28001",40.425254,-3.682199,6,3.0,[],10,No price range,+34-915401570,https://www.chok.shop/,http://www.instagram.com/thechokshop?igshid=ODM2MWFjZDg=,http://facebook.com/chokbcn,"{'Monday': '09:00 - 21:00', 'Tuesday': '09:00 - 21:00', 'Wednesday': '09:00 - 21:00', 'Thursday': '09:00 - 21:00', 'Friday': '09:00 - 21:00', 'Saturday': '09:00 - 21:00', 'Sunday': '09:00 - 21:00'}",https://www.happycow.net/reviews/choek-madrid-343881
481,Miss Sushi,"4 Calle de Padilla, Madrid, Spain, 28006",40.431589,-3.686331,4,3.5,"['Japanese', 'Asian', 'Fusion']",3,Moderado,+34-912302892,https://misssushi.es/,http://www.instagram.com/misssushioficial,http://facebook.com/MissSushiFreshAndChic,"{'Monday': '13:00 - 17:00, 20:00 - 00:00', 'Tuesday': '13:00 - 17:00, 20:00 - 00:00', 'Wednesday': '13:00 - 17:00, 20:00 - 00:00', 'Thursday': '13:00 - 17:00', 'Friday': '13:00 - 17:00', 'Saturday': '13:00 - 17:00', 'Sunday': '13:00 - 17:00'}",https://www.happycow.net/reviews/miss-sushi-madrid-323075
482,La Pescadería & Club Fishermans I Hermosilla,"C. de Hermosilla, 46, Madrid, Spain, 28001",40.426165,-3.682151,1,4.0,"['Mediterranean', 'Fusion', 'Spanish']",0,Moderado,+34-915210000,https://www.lamuccacompany.com/la-pescaderia,http://www.instagram.com/barlapescaderia,No facebook,"{'Monday': '11:00 - 01:00', 'Tuesday': '11:00 - 01:00', 'Wednesday': '11:00 - 01:00', 'Thursday': '11:00 - 01:00', 'Friday': '11:00 - 02:00', 'Saturday': '12:00 - 02:00', 'Sunday': '12:00 - 01:00'}",https://www.happycow.net/reviews/la-pescaderia-club-fishermans-i-hermosilla-madrid-420131
483,Buen Gusto,"60 Paseo de Santa María de la Cabeza, Madrid, Spain, 28045",40.401801,-3.698799,1,4.0,['Chinese'],0,Barato,+34-915305062,https://www.restaurantebuengusto.com/,No instagram,http://facebook.com/restaurantebuengustomadrid,"{'Monday': '09:00 - 17:00', 'Tuesday': '12:00 - 17:00, 19:30 - 00:00', 'Wednesday': '12:00 - 17:00, 19:30 - 00:00', 'Thursday': '12:00 - 17:00, 19:30 - 00:00', 'Friday': '12:00 - 17:00, 19:30 - 00:00', 'Saturday': '12:00 - 17:00, 20:00 - 20:30', 'Sunday': '12:00 - 17:00, 20:00 - 20:30'}",https://www.happycow.net/reviews/buen-gusto-madrid-325933
484,Órale Burrito,"Calle, P.º de Sta. María de la Cabeza, 60, Madrid, Spain, 28045",40.401770,-3.698817,0,0,['Mexican'],1,Moderado,+34-911215352,https://oraleburrito.last.shop/es,No instagram,No facebook,"{'Monday': '13:00 - 16:00, 20:00 - 23:30', 'Tuesday': '13:00 - 16:00, 20:00 - 23:30', 'Wednesday': '13:00 - 16:00, 20:00 - 23:30', 'Thursday': '13:00 - 16:00, 20:00 - 23:30', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 16:30, 20:00 - 00:00', 'Sunday': '13:00 - 16:30, 20:00 - 23:30'}",https://www.happycow.net/reviews/orale-burrito-madrid-404537
485,Camperos Malagueños,"Calle de Galileo, 81, Madrid, Spain, 28015",40.438315,-3.710122,4,4.0,['Spanish'],11,Barato,+34-600700821,No website,No instagram,http://facebook.com/Camperos-malague%C3%B1os-Galileo-81-1659241680959770/,"{'Monday': '12:00 - 17:00, 20:00 - 23:00', 'Tuesday': '12:00 - 17:00, 20:00 - 23:00', 'Wednesday': '12:00 - 17:00, 20:00 - 23:00', 'Thursday': '12:00 - 17:00, 20:00 - 23:00', 'Friday': '12:00 - 17:00, 20:00 - 23:00', 'Saturday': '12:00 - 17:00, 20:00 - 23:00', 'Sunday': '12:00 - 17:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/camperos-malaguenos-madrid-233194
486,COME Japón,"C/ de Donoso Cortés, 90, Chamberí, Madrid, Spain, 28015",40.436636,-3.716328,1,4.0,['Japanese'],0,Moderado,+34-643577202,https://come-japon.square.site/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '13:30 - 16:30, 20:30 - 23:30', 'Wednesday': '13:30 - 16:30, 20:30 - 23:30', 'Thursday': '13:30 - 16:30, 20:30 - 23:30', 'Friday': '13:30 - 16:30, 20:30 - 00:00', 'Saturday': '13:30 - 16:30, 20:30 - 00:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/come-japon-madrid-420566
487,Convexo,"Hilarión Eslava 42 , Madrid, Spain, 28015 ",40.436690,-3.716445,10,3.5,"['European', 'Spanish']",24,Barato,+34-919309931,https://convexomadrid.com/,http://www.instagram.com/convexo_mad,No facebook,"{'Monday': '08:00 - 23:00', 'Tuesday': '08:00 - 23:00', 'Wednesday': '08:00 - 23:00', 'Thursday': '08:00 - 23:00', 'Friday': '08:00 - 01:00', 'Saturday': '09:00 - 01:00', 'Sunday': '09:00 - 23:00'}",https://www.happycow.net/reviews/convexo-madrid-192984
488,Deli & Cia ,"Estación de Atocha (at Estación Madrid), Madrid, Spain, 28012",40.405110,-3.689330,1,2.0,['Mediterranean'],0,No price range,No phone number,No website,No instagram,No facebook,"{'Monday': '07:30 - 22:00', 'Tuesday': '07:30 - 22:00', 'Wednesday': '07:30 - 22:00', 'Thursday': '07:30 - 22:00', 'Friday': '07:30 - 22:00', 'Saturday': '08:00 - 22:00', 'Sunday': '08:00 - 22:00'}",https://www.happycow.net/reviews/deli-and-cia-madrid-357552
489,Yoshi - Sushi & More,"Avenida Menendez Pelayo 9, Madrid, Spain, 28009 ",40.421390,-3.679665,44,4.0,['Japanese'],82,Moderado,+34-915758778,https://yoshi.es/,No instagram,http://facebook.com/pages/Hokkaido/173466819342347,"{'Monday': '13:00 - 16:30', 'Tuesday': '13:00 - 16:30, 20:30 - 00:00', 'Wednesday': '13:00 - 16:30, 20:30 - 00:00', 'Thursday': '13:00 - 16:30, 20:30 - 00:00', 'Friday': '13:00 - 16:30, 20:30 - 00:00', 'Saturday': '13:00 - 16:30, 20:30 - 00:00', 'Sunday': '13:00 - 16:30, 20:30 - 00:00'}",https://www.happycow.net/reviews/yoshi-sushi-and-more-madrid-93574
490,El Patio de LaTomata,"C/ de Ponzano, 26, Madrid, Spain, 28003",40.438878,-3.698976,1,4.0,"['Mediterranean', 'Spanish']",1,Moderado,+34-919477987,https://elpatiodelatomata.last.shop/es/el-patio-de-latomata?mode=qr&fbclid=PAZXh0bgNhZW0CMTEAAabm2NJvNTBpsbiUqmkYCNVhN0DaMf4pEmNblKLVDiCkHVZgNr6rktX0qRQ_aem_dwyhh1STaD1N_DaETc2GFA,http://www.instagram.com/elpatiodelatomata,No facebook,"{'Monday': '09:30 - 17:30', 'Tuesday': '09:30 - 17:30', 'Wednesday': '09:30 - 17:30', 'Thursday': '09:30 - 00:00', 'Friday': '09:30 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 17:30'}",https://www.happycow.net/reviews/el-patio-de-latomata-madrid-414655
491,Celicioso Retiro,"Calle de O'Donnell, 4, Madrid, Spain, 28009",40.421540,-3.679425,10,4.0,[],12,No price range,+34-918629303,https://celicioso.shop/,http://www.instagram.com/celicioso,http://facebook.com/Celicioso,"{'Monday': '09:00 - 22:00', 'Tuesday': '09:00 - 22:00', 'Wednesday': '09:00 - 22:00', 'Thursday': '09:00 - 22:00', 'Friday': '09:00 - 22:00', 'Saturday': '09:00 - 22:00', 'Sunday': '09:00 - 22:00'}",https://www.happycow.net/reviews/celicioso-retiro-madrid-204534
492,Horchatería Alboraya,"C. de Alcalá, 125, Madrid, Spain, 28001",40.423168,-3.679675,2,5.0,[],1,No price range,+34-915765817,http://www.horchaterialboraya.com/,http://www.instagram.com/horchaterialboraya,http://facebook.com/profile.php?id=100089793894641,"{'Monday': '10:00 - 23:30', 'Tuesday': '10:00 - 23:30', 'Wednesday': '10:00 - 23:30', 'Thursday': '10:00 - 23:30', 'Friday': '10:00 - 23:30', 'Saturday': '10:00 - 23:30', 'Sunday': '10:00 - 23:30'}",https://www.happycow.net/reviews/horchateria-alboraya-madrid-409400
493,Black Ristretto,"Calle de Don Ramón de la Cruz, 29, Salamanca, Madrid, Spain, 28001",40.429110,-3.682200,1,5.0,['European'],0,No price range,No phone number,http://www.blackristretto.com/,http://www.instagram.com/blackristrettomadrid,No facebook,"{'Monday': '08:30 - 15:30', 'Tuesday': '08:30 - 15:30', 'Wednesday': '08:30 - 15:30', 'Thursday': '08:30 - 15:30', 'Friday': '08:30 - 15:30', 'Saturday': '08:30 - 15:30', 'Sunday': '08:30 - 15:30'}",https://www.happycow.net/reviews/black-ristretto-madrid-414399
494,Aloha,"C. de Velázquez, 75, Salamanca, Madrid, Spain, 28006",40.431314,-3.683789,1,4.0,['Western'],0,No price range,+34-634191840,No website,http://www.instagram.com/@aloha.coffee.shop,No facebook,"{'Monday': '08:00 - 22:00', 'Tuesday': '08:00 - 22:00', 'Wednesday': '08:00 - 22:00', 'Thursday': '08:00 - 22:00', 'Friday': '08:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '10:00 - 22:00'}",https://www.happycow.net/reviews/aloha-madrid-415065
495,La Bodeguita del Arte II,"Avenida de Menéndez Pelayo, 17, Madrid, Spain, 28009",40.419898,-3.678980,2,3.5,"['Mediterranean', 'European', 'Spanish']",1,Moderado,+34-915044356,https://labodeguitadelarte.es/,No instagram,http://facebook.com/bodeguitaarte,"{'Monday': 'Closed', 'Tuesday': '11:00 - 00:00', 'Wednesday': '11:00 - 00:00', 'Thursday': '11:00 - 00:00', 'Friday': '11:00 - 00:00', 'Saturday': '11:00 - 00:00', 'Sunday': '11:00 - 17:00'}",https://www.happycow.net/reviews/la-bodeguita-del-arte-ii-madrid-242225
496,Hoki Sushi,"C del Ferrocarril, 22, Madrid, Spain, 28045",40.401190,-3.696436,0,0,"['Japanese', 'Asian']",2,Moderado,+34-915284418,https://hokisushirestaurante.negocio.site/,http://www.instagram.com/hokisushirestaurante,No facebook,"{'Monday': '11:30 - 16:30, 19:30 - 23:30', 'Tuesday': '11:30 - 16:30, 19:30 - 23:30', 'Wednesday': '11:30 - 16:30, 19:30 - 23:30', 'Thursday': '11:30 - 16:30, 19:30 - 23:30', 'Friday': '11:30 - 16:30, 19:30 - 23:30', 'Saturday': '11:30 - 16:30, 19:30 - 23:30', 'Sunday': '11:30 - 16:30, 19:30 - 23:30'}",https://www.happycow.net/reviews/hoki-sushi-madrid-madrid-344003
497,Mia Bakery & Specialty Coffee,"Av. de Menéndez Pelayo, 25, Madrid, Spain, 28009",40.418952,-3.678777,1,4.0,['Spanish'],0,No price range,+34-608113432,https://miabakery.es/,http://www.instagram.com/miabakeryoficial/,http://facebook.com/Mia.Bakery.Madrid/,"{'Monday': '08:00 - 14:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': '09:00 - 20:00'}",https://www.happycow.net/reviews/mia-bakery-and-specialty-coffee-madrid-408822
498,Amazonia Acai - Retiro,"Calle de Ibiza 15, Madrid, Spain, 28009",40.418573,-3.678546,6,4.0,[],11,No price range,No phone number,No website,No instagram,http://facebook.com/amazonacaies,"{'Monday': '10:00 - 22:00', 'Tuesday': '10:00 - 22:00', 'Wednesday': 'Closed', 'Thursday': '10:00 - 22:00', 'Friday': '10:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '10:00 - 22:00'}",https://www.happycow.net/reviews/amazonia-acai-madrid-295475
499,Curry Y Canela,"C. de Espartinas, 7, Madrid, Spain, 28001",40.424341,-3.679082,1,4.0,"['Indian', 'Asian']",0,Moderado,+34-914356232,http://currycanela.es/,http://www.instagram.com/currycanelamadrid,http://facebook.com/Curry-y-Canela-100063738782750/,"{'Monday': 'Closed', 'Tuesday': '12:00 - 16:00, 20:00 - 00:00', 'Wednesday': '12:00 - 16:00, 20:00 - 00:00', 'Thursday': '12:00 - 16:00, 20:00 - 00:00', 'Friday': '12:00 - 16:00, 20:00 - 00:00', 'Saturday': '12:00 - 16:00, 20:00 - 00:00', 'Sunday': '12:00 - 16:00'}",https://www.happycow.net/reviews/curry-y-canela-madrid-408546
500,Mazál Bagels & Café,"Calle de Bretón de los Herreros, 35, Chamberí, Madrid, Spain, 28003",40.439591,-3.697375,5,4.0,"['American', 'International', 'European']",12,Moderado,+34-910549566,https://es.mazalmadrid.com/,No instagram,http://facebook.com/Maz%C3%A1l-Bagels-100167871521538/,"{'Monday': '08:30 - 20:30', 'Tuesday': '08:30 - 20:30', 'Wednesday': '08:30 - 20:30', 'Thursday': '08:30 - 20:30', 'Friday': '08:30 - 22:00', 'Saturday': '09:00 - 22:00', 'Sunday': '09:00 - 20:30'}",https://www.happycow.net/reviews/mazal-bagels-and-cafe-madrid-205299
501,La Quinta del Sordo,"41 Calle de Juan Tornero, Madrid, Spain, 28011",40.411178,-3.729347,2,4.0,"['Mediterranean', 'Spanish']",2,Moderado,+34-910343400,https://laquintadelsordocafe.simdif.com/,http://www.instagram.com/laquintadelsordojt,http://facebook.com/LaQuintaDelSordojt/,"{'Monday': 'Closed', 'Tuesday': '10:00 - 17:00', 'Wednesday': '10:00 - 17:00, 19:00 - 00:00', 'Thursday': '10:00 - 17:00, 19:00 - 00:00', 'Friday': '10:00 - 17:00, 19:00 - 00:00', 'Saturday': '10:00 - 17:00, 20:00 - 00:00', 'Sunday': '10:00 - 17:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/la-quinta-del-sordo-madrid-285329
502,Monkee Koffee,"C. de Vallehermoso, 112, Chamberí, Madrid, Spain, 28003",40.440440,-3.708000,1,4.0,['Western'],0,No price range,+34-613001838,https://www.monkeekoffee.com/,No instagram,No facebook,"{'Monday': '08:30 - 19:30', 'Tuesday': '08:30 - 19:30', 'Wednesday': '08:30 - 19:30', 'Thursday': '08:30 - 19:30', 'Friday': '08:30 - 19:30', 'Saturday': '09:00 - 19:30', 'Sunday': '09:00 - 19:30'}",https://www.happycow.net/reviews/monkee-koffee-madrid-407677
503,Tenten Chanclas,"C. de Isaac Peral, 38, Chamberí, Madrid, Spain, 28015",40.438214,-3.717528,0,0,['International'],0,Moderado,+34-912402219,No website,http://www.instagram.com/tentenchanclas,http://facebook.com/p/Tenten-Chanclas-100063501223733/?locale=es_LA,"{'Monday': '07:00 - 22:00', 'Tuesday': '07:00 - 22:00', 'Wednesday': '07:00 - 22:00', 'Thursday': '07:00 - 23:00', 'Friday': '07:00 - 23:00', 'Saturday': '07:00 - 17:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/tenten-chanclas-madrid-399570
504,Mistura - Goya,"C/ Goya 50, Madrid, Spain, 28001",40.424776,-3.678480,4,3.0,[],4,No price range,+34-910512628,http://misturaicecream.com/,No instagram,http://facebook.com/misturaicecream/,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 23:00'}",https://www.happycow.net/reviews/mistura-madrid-204422
505,Le Pain Quotidien - Velazquez,"C/ Velázquez 92, Madrid, Spain, 28006",40.432617,-3.683323,7,3.5,"['Mediterranean', 'European']",7,Moderado,+34-915772827,http://www.lepainquotidien.es/,No instagram,http://facebook.com/LePainQuotidien,"{'Monday': '08:00 - 22:00', 'Tuesday': '08:00 - 22:00', 'Wednesday': '08:00 - 22:00', 'Thursday': '08:00 - 22:00', 'Friday': '08:00 - 00:00', 'Saturday': '09:00 - 00:00', 'Sunday': '09:00 - 22:00'}",https://www.happycow.net/reviews/le-pain-quotidien-madrid-83344
506,Komvida Kombucha,"Calle de Jorge Juan, 64, Madrid, Spain, 28009",40.423395,-3.678002,2,5.0,[],10,No price range,+34-691933090,https://komvida.com/,No instagram,No facebook,"{'Monday': '09:00 - 18:00', 'Tuesday': '09:00 - 18:00', 'Wednesday': '09:00 - 18:00', 'Thursday': '09:00 - 18:00', 'Friday': '09:00 - 14:00', 'Saturday': '11:00 - 15:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/komvida-kombucha-madrid-228843
507,Same Same Burger,"C Andrés Torrejón, 17 (at Retiro), Madrid, Spain, 28014",40.407871,-3.682509,5,4.0,"['American', 'Italian', 'Mediterranean']",10,Moderado,+34-604369306,https://www.samesameburger.com/,http://www.instagram.com/samesame_burger,http://facebook.com/samesameburger,"{'Monday': '12:00 - 16:00, 19:30 - 23:30', 'Tuesday': '12:00 - 16:00, 19:30 - 23:30', 'Wednesday': '12:00 - 16:00, 19:30 - 23:30', 'Thursday': '12:00 - 16:00, 19:30 - 23:30', 'Friday': '12:00 - 23:30', 'Saturday': '12:00 - 23:30', 'Sunday': '12:00 - 23:30'}",https://www.happycow.net/reviews/same-same-burger-madrid-386369
508,Naked and Sated - Serrano,"Calle de Serrano, 110, Madrid, Spain, 28006",40.435305,-3.686155,7,3.0,"['International', 'Mediterranean', 'Fusion', 'Spanish']",17,Moderado,+34-914413102,http://nakedandsated.com/,No instagram,http://facebook.com/NakedSated-2005039759586727,"{'Monday': '08:00 - 00:00', 'Tuesday': '08:00 - 00:00', 'Wednesday': '08:00 - 00:00', 'Thursday': '08:00 - 00:00', 'Friday': '08:00 - 00:00', 'Saturday': '10:00 - 18:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/naked-and-sated-madrid-192586
